66 2.000E+00 5.664E-06 -5.981E+01 1.012E+00
67 2.000E+00 5.544E-06 -1.281E+00 -4.570E+01
68 2.000E+00 5.425E-06 4.399E-01 3.912E+00
69 2.000E+00 5.246E-06 1.325E+01 9.668E-01
70 2.000E+00 4.948E-06 -1.616E+00 9.198E+00
71 2.000E+00 4.531E-06 1.803E-01 9.959E+00
72 2.000E+00 4.590E-06 5.652E+00 9.681E-01
73 2.000E+00 4.233E-06 -2.039E+00 3.772E+00
74 2.000E+00 4.352E-06 -5.626E-02 -3.525E+01
75 2.000E+00 3.934E-06 3.402E+00 1.017E+00
76 2.000E+00 3.696E-06 -2.618E+00 2.300E+00
77 2.000E+00 3.517E-06 -2.814E-01 -8.304E+00
78 2.000E+00 3.756E-06 2.291E+00 1.123E+00
79 2.000E+00 3.279E-06 -3.500E+00 1.654E+00
80 2.000E+00 3.398E-06 -5.045E-01 -5.938E+00
81 2.000E+00 3.279E-06 1.606E+00 1.314E+00
82 2.000E+00 2.802E-06 -5.095E+00 1.315E+00
83 2.000E+00 2.981E-06 -7.349E-01 -5.933E+00
84 2.000E+00 2.742E-06 1.127E+00 1.652E+00
85 2.000E+00 2.921E-06 -9.122E+00 1.124E+00
86 2.000E+00 2.861E-06 -9.828E-01 -8.281E+00
87 2.000E+00 2.027E-06 7.588E-01 2.295E+00
88 2.000E+00 2.742E-06 -4.493E+01 1.017E+00
89 2.000E+00 2.444E-06 -1.262E+00 -3.460E+01
90 2.000E+00 2.146E-06 4.571E-01 3.761E+00
91 2.000E+00 2.265E-06 1.438E+01 9.682E-01
92 2.000E+00 2.027E-06 -1.593E+00 1.003E+01
93 2.000E+00 1.967E-06 1.957E-01 9.141E+00
94 2.000E+00 1.967E-06 5.874E+00 9.667E-01
95 2.000E+00 2.325E-06 -2.009E+00 3.924E+00
96 2.000E+00 1.848E-06 -4.198E-02 -4.686E+01
97 2.000E+00 1.609E-06 3.496E+00 1.012E+00
98 2.000E+00 1.848E-06 -2.575E+00 2.357E+00
99 2.000E+00 1.669E-06 -2.675E-01 -8.626E+00
100 2.000E+00 1.609E-06 2.344E+00 1.114E+00
101 2.000E+00 1.669E-06 -3.431E+00 1.683E+00
102 2.000E+00 1.669E-06 -4.905E-01 -5.995E+00
103 2.000E+00 1.669E-06 1.642E+00 1.299E+00
104 2.000E+00 1.252E-06 -4.958E+00 1.331E+00
105 2.000E+00 1.311E-06 -7.202E-01 -5.884E+00
106 2.000E+00 1.431E-06 1.152E+00 1.625E+00
107 2.000E+00 1.609E-06 -8.696E+00 1.133E+00
108 2.000E+00 1.133E-06 -9.667E-01 -7.996E+00
109 2.000E+00 1.371E-06 7.794E-01 2.240E+00
110 2.000E+00 1.371E-06 -3.601E+01 1.022E+00
111 2.000E+00 1.431E-06 -1.243E+00 -2.796E+01
112 2.000E+00 1.013E-06 4.745E-01 3.621E+00
113 2.000E+00 1.073E-06 1.571E+01 9.698E-01
114 2.000E+00 9.537E-07 -1.570E+00 1.101E+01
115 2.000E+00 1.013E-06 2.111E-01 8.438E+00
116 2.000E+00 1.133E-06 6.111E+00 9.655E-01
117 2.000E+00 1.073E-06 -1.980E+00 4.087E+00
118 2.000E+00 1.073E-06 -2.767E-02 -7.055E+01
119 2.000E+00 9.537E-07 3.594E+00 1.008E+00
120 2.000E+00 1.133E-06 -2.534E+00 2.418E+00
121 2.000E+00 7.749E-07 -2.537E-01 -8.988E+00
122 2.000E+00 8.941E-07 2.398E+00 1.106E+00
123 2.000E+00 7.153E-07 -3.365E+00 1.713E+00
124 2.000E+00 9.537E-07 -4.766E-01 -6.060E+00
125 2.000E+00 1.013E-06 1.678E+00 1.284E+00
126 2.000E+00 8.345E-07 -4.827E+00 1.348E+00
127 2.000E+00 8.941E-07 -7.055E-01 -5.842E+00
128 2.000E+00 6.557E-07 1.179E+00 1.598E+00
129 2.000E+00 5.961E-07 -8.308E+00 1.142E+00
130 2.000E+00 1.073E-06 -9.506E-01 -7.739E+00
131 2.000E+00 6.557E-07 8.002E-01 2.188E+00
132 2.000E+00 7.153E-07 -3.005E+01 1.027E+00
133 2.000E+00 8.941E-07 -1.225E+00 -2.353E+01
134 2.000E+00 5.365E-07 4.920E-01 3.490E+00
135 2.000E+00 1.013E-06 1.732E+01 9.716E-01
136 2.000E+00 5.961E-07 -1.548E+00 1.219E+01
137 2.000E+00 4.173E-07 2.266E-01 7.831E+00
138 2.000E+00 4.173E-07 6.367E+00 9.644E-01
139 2.000E+00 1.013E-06 -1.951E+00 4.263E+00
140 2.000E+00 7.153E-07 -1.331E-02 -1.456E+02
141 2.000E+00 5.961E-08 3.696E+00 1.004E+00
142 2.000E+00 6.557E-07 -2.493E+00 2.483E+00
143 2.000E+00 6.557E-07 -2.398E-01 -9.396E+00
144 2.000E+00 9.537E-07 2.455E+00 1.098E+00
145 2.000E+00 1.788E-07 -3.300E+00 1.744E+00
146 2.000E+00 4.172E-07 -4.626E-01 -6.134E+00
147 2.000E+00 3.576E-07 1.714E+00 1.270E+00
148 2.000E+00 7.749E-07 -4.703E+00 1.364E+00
149 2.000E+00 5.961E-07 -6.909E-01 -5.807E+00
150 2.000E+00 5.365E-07 1.206E+00 1.573E+00
151 2.000E+00 2.384E-07 -7.953E+00 1.152E+00
152 2.000E+00 7.153E-07 -9.347E-01 -7.509E+00
153 2.000E+00 5.961E-07 8.213E-01 2.138E+00
154 2.000E+00 2.384E-07 -2.579E+01 1.032E+00
155 2.000E+00 4.769E-07 -1.207E+00 -2.037E+01
156 2.000E+00 4.172E-07 5.097E-01 3.368E+00
157 2.000E+00 4.769E-07 1.927E+01 9.735E-01
158 2.000E+00 6.557E-07 -1.526E+00 1.363E+01
159 2.000E+00 1.788E-07 2.422E-01 7.299E+00
160 2.000E+00 6.557E-07 6.642E+00 9.635E-01
161 2.000E+00 1.192E-07 -1.923E+00 4.455E+00
162 2.000E+00 1.192E-07 1.085E-03 1.772E+03
163 2.000E+00 7.153E-07 3.803E+00 9.997E-01
164 2.000E+00 5.365E-07 -2.454E+00 2.550E+00
165 2.000E+00 0.000E+00 -2.259E-01 -9.860E+00
